"County","ElecYear","Election","ElecDate","PrecNo","PrecName","Party","Contest","Descr","VoteFor","Candidate","Posn","Count","PctCnt","Total","PctTot"
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0053","53 GREGG","","PRESIDENTIAL ELECTORS","","VOTE FOR NOT MORE THAN  1","WRITE-IN","4433",20,1.79,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0053","53 GREGG","DEMOCRATIC","UNITED STATES SENATOR","","VOTE FOR NOT MORE THAN  1","KATIE MCGINTY","4438",338,30.53,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0053","53 GREGG","REPUBLICAN","UNITED STATES SENATOR","","VOTE FOR NOT MORE THAN  1","PAT TOOMEY","4439",694,62.69,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0053","53 GREGG","LIBERTARIAN","UNITED STATES SENATOR","","VOTE FOR NOT MORE THAN  1","EDWARD T CLIFFORD, III","4440",75,6.78,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0053","53 GREGG","","UNITED STATES SENATOR","","VOTE FOR NOT MORE THAN  1","WRITE-IN","4441",0,,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0053","53 GREGG","DEMOCRATIC","ATTORNEY GENERAL","","VOTE FOR NOT MORE THAN  1","JOSH SHAPIRO","4446",381,35.31,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0053","53 GREGG","REPUBLICAN","ATTORNEY GENERAL","","VOTE FOR NOT MORE THAN  1","JOHN RAFFERTY","4447",696,64.50,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0053","53 GREGG","","ATTORNEY GENERAL","","VOTE FOR NOT MORE THAN  1","WRITE-IN","4448",2,.19,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0053","53 GREGG","DEMOCRATIC","AUDITOR GENERAL","","VOTE FOR NOT MORE THAN  1","EUGENE A DEPASQUALE","4453",369,34.52,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0053","53 GREGG","REPUBLICAN","AUDITOR GENERAL","","VOTE FOR NOT MORE THAN  1","JOHN BROWN","4454",635,59.40,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0053","53 GREGG","GREEN","AUDITOR GENERAL","","VOTE FOR NOT MORE THAN  1","JOHN J SWEENEY","4455",38,3.55,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0053","53 GREGG","LIBERTARIAN","AUDITOR GENERAL","","VOTE FOR NOT MORE THAN  1","ROY A MINET","4456",26,2.43,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0053","53 GREGG","","AUDITOR GENERAL","","VOTE FOR NOT MORE THAN  1","WRITE-IN","4457",1,.09,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0053","53 GREGG","DEMOCRATIC","STATE TREASURER","","VOTE FOR NOT MORE THAN  1","JOE TORSELLA","4462",359,33.71,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0053","53 GREGG","REPUBLICAN","STATE TREASURER","","VOTE FOR NOT MORE THAN  1","OTTO VOIT","4463",604,56.71,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0053","53 GREGG","GREEN","STATE TREASURER","","VOTE FOR NOT MORE THAN  1","KRISTIN COMBS","4464",75,7.04,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0053","53 GREGG","LIBERTARIAN","STATE TREASURER","","VOTE FOR NOT MORE THAN  1","JAMES BABB","4465",27,2.54,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0053","53 GREGG","","STATE TREASURER","","VOTE FOR NOT MORE THAN  1","WRITE-IN","4466",0,,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0053","53 GREGG","DEMOCRATIC","REPRESENTATIVE IN CONGRESS 5TH CONGRESSIONAL","","VOTE FOR NOT MORE THAN  1","KERITH STRANO TAYLOR","4470",283,25.99,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0053","53 GREGG","REPUBLICAN","REPRESENTATIVE IN CONGRESS 5TH CONGRESSIONAL","","VOTE FOR NOT MORE THAN  1","GLENN GT THOMPSON","4471",805,73.92,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0053","53 GREGG","","REPRESENTATIVE IN CONGRESS 5TH CONGRESSIONAL","","VOTE FOR NOT MORE THAN  1","WRITE-IN","4472",1,.09,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0053","53 GREGG","DEMOCRATIC","REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE","","VOTE FOR NOT MORE THAN  1","MELODY S FLECK","4477",235,21.50,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0053","53 GREGG","REPUBLICAN","REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE","","VOTE FOR NOT MORE THAN  1","KERRY A BENNINGHOFF","4478",857,78.41,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0053","53 GREGG","","REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE","","VOTE FOR NOT MORE THAN  1","WRITE-IN","4479",1,.09,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0053","53 GREGG","","JUDGES AGE","","VOTE FOR NOT MORE THAN  1","YES","4484",472,53.09,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0053","53 GREGG","","JUDGES AGE","","VOTE FOR NOT MORE THAN  1","NO","4485",417,46.91,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","","REGISTERED VOTERS - TOTAL","","","","4497",759,,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","","BALLOTS CAST - TOTAL","","","","4498",563,,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","","VOTER TURNOUT - TOTAL","","","","4499",,74.18,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","DEMOCRATIC","STRAIGHT PARTY","","VOTE FOR NOT MORE THAN  1","DEMOCRATIC","4504",55,32.74,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","REPUBLICAN","STRAIGHT PARTY","","VOTE FOR NOT MORE THAN  1","REPUBLICAN","4505",110,65.48,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","CONSTITUTION PARTY","STRAIGHT PARTY","","VOTE FOR NOT MORE THAN  1","CONSTITUTION PARTY","4506",1,.60,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","GREEN","STRAIGHT PARTY","","VOTE FOR NOT MORE THAN  1","GREEN","4507",2,1.19,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","LIBERTARIAN","STRAIGHT PARTY","","VOTE FOR NOT MORE THAN  1","LIBERTARIAN","4508",0,,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","DEMOCRATIC","PRESIDENTIAL ELECTORS","","VOTE FOR NOT MORE THAN  1","HILLARY CLINTON,  PRESIDENT","4513",171,30.76,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","REPUBLICAN","PRESIDENTIAL ELECTORS","","VOTE FOR NOT MORE THAN  1","DONALD J TRUMP,  PRESIDENT","4514",349,62.77,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","CONSTITUTION PARTY","PRESIDENTIAL ELECTORS","","VOTE FOR NOT MORE THAN  1","DARRELL L CASTLE,  PRESIDENT","4515",3,.54,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","GREEN","PRESIDENTIAL ELECTORS","","VOTE FOR NOT MORE THAN  1","JILL STEIN,  PRESIDENT","4516",9,1.62,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","LIBERTARIAN","PRESIDENTIAL ELECTORS","","VOTE FOR NOT MORE THAN  1","GARY JOHNSON, PRESIDENT","4517",16,2.88,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","","PRESIDENTIAL ELECTORS","","VOTE FOR NOT MORE THAN  1","WRITE-IN","4518",8,1.44,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","DEMOCRATIC","UNITED STATES SENATOR","","VOTE FOR NOT MORE THAN  1","KATIE MCGINTY","4523",200,35.84,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","REPUBLICAN","UNITED STATES SENATOR","","VOTE FOR NOT MORE THAN  1","PAT TOOMEY","4524",307,55.02,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","LIBERTARIAN","UNITED STATES SENATOR","","VOTE FOR NOT MORE THAN  1","EDWARD T CLIFFORD, III","4525",50,8.96,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","","UNITED STATES SENATOR","","VOTE FOR NOT MORE THAN  1","WRITE-IN","4526",1,.18,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","DEMOCRATIC","ATTORNEY GENERAL","","VOTE FOR NOT MORE THAN  1","JOSH SHAPIRO","4531",227,41.20,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","REPUBLICAN","ATTORNEY GENERAL","","VOTE FOR NOT MORE THAN  1","JOHN RAFFERTY","4532",322,58.44,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","","ATTORNEY GENERAL","","VOTE FOR NOT MORE THAN  1","WRITE-IN","4533",2,.36,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","DEMOCRATIC","AUDITOR GENERAL","","VOTE FOR NOT MORE THAN  1","EUGENE A DEPASQUALE","4538",208,38.52,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","REPUBLICAN","AUDITOR GENERAL","","VOTE FOR NOT MORE THAN  1","JOHN BROWN","4539",284,52.59,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","GREEN","AUDITOR GENERAL","","VOTE FOR NOT MORE THAN  1","JOHN J SWEENEY","4540",24,4.44,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","LIBERTARIAN","AUDITOR GENERAL","","VOTE FOR NOT MORE THAN  1","ROY A MINET","4541",22,4.07,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","","AUDITOR GENERAL","","VOTE FOR NOT MORE THAN  1","WRITE-IN","4542",2,.37,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","DEMOCRATIC","STATE TREASURER","","VOTE FOR NOT MORE THAN  1","JOE TORSELLA","4547",213,39.59,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","REPUBLICAN","STATE TREASURER","","VOTE FOR NOT MORE THAN  1","OTTO VOIT","4548",266,49.44,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","GREEN","STATE TREASURER","","VOTE FOR NOT MORE THAN  1","KRISTIN COMBS","4549",36,6.69,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","LIBERTARIAN","STATE TREASURER","","VOTE FOR NOT MORE THAN  1","JAMES BABB","4550",22,4.09,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","","STATE TREASURER","","VOTE FOR NOT MORE THAN  1","WRITE-IN","4551",1,.19,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","DEMOCRATIC","REPRESENTATIVE IN CONGRESS 5TH CONGRESSIONAL","","VOTE FOR NOT MORE THAN  1","KERITH STRANO TAYLOR","4555",171,30.92,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","REPUBLICAN","REPRESENTATIVE IN CONGRESS 5TH CONGRESSIONAL","","VOTE FOR NOT MORE THAN  1","GLENN GT THOMPSON","4556",381,68.90,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","","REPRESENTATIVE IN CONGRESS 5TH CONGRESSIONAL","","VOTE FOR NOT MORE THAN  1","WRITE-IN","4557",1,.18,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","DEMOCRATIC","REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE","","VOTE FOR NOT MORE THAN  1","MIKE HANNA","4562",274,49.91,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","REPUBLICAN","REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE","","VOTE FOR NOT MORE THAN  1","STEPHANIE BOROWICZ","4563",274,49.91,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","","REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE","","VOTE FOR NOT MORE THAN  1","WRITE-IN","4564",1,.18,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","","JUDGES AGE","","VOTE FOR NOT MORE THAN  1","YES","4569",269,59.25,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0054","54 HAINES","","JUDGES AGE","","VOTE FOR NOT MORE THAN  1","NO","4570",185,40.75,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","","REGISTERED VOTERS - TOTAL","","","","4582",846,,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","","BALLOTS CAST - TOTAL","","","","4583",698,,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","","VOTER TURNOUT - TOTAL","","","","4584",,82.51,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","DEMOCRATIC","STRAIGHT PARTY","","VOTE FOR NOT MORE THAN  1","DEMOCRATIC","4589",83,35.02,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","REPUBLICAN","STRAIGHT PARTY","","VOTE FOR NOT MORE THAN  1","REPUBLICAN","4590",148,62.45,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","CONSTITUTION PARTY","STRAIGHT PARTY","","VOTE FOR NOT MORE THAN  1","CONSTITUTION PARTY","4591",0,,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","GREEN","STRAIGHT PARTY","","VOTE FOR NOT MORE THAN  1","GREEN","4592",0,,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","LIBERTARIAN","STRAIGHT PARTY","","VOTE FOR NOT MORE THAN  1","LIBERTARIAN","4593",6,2.53,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","DEMOCRATIC","PRESIDENTIAL ELECTORS","","VOTE FOR NOT MORE THAN  1","HILLARY CLINTON,  PRESIDENT","4598",273,39.34,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","REPUBLICAN","PRESIDENTIAL ELECTORS","","VOTE FOR NOT MORE THAN  1","DONALD J TRUMP,  PRESIDENT","4599",388,55.91,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","CONSTITUTION PARTY","PRESIDENTIAL ELECTORS","","VOTE FOR NOT MORE THAN  1","DARRELL L CASTLE,  PRESIDENT","4600",3,.43,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","GREEN","PRESIDENTIAL ELECTORS","","VOTE FOR NOT MORE THAN  1","JILL STEIN,  PRESIDENT","4601",2,.29,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","LIBERTARIAN","PRESIDENTIAL ELECTORS","","VOTE FOR NOT MORE THAN  1","GARY JOHNSON, PRESIDENT","4602",18,2.59,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","","PRESIDENTIAL ELECTORS","","VOTE FOR NOT MORE THAN  1","WRITE-IN","4603",10,1.44,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","DEMOCRATIC","UNITED STATES SENATOR","","VOTE FOR NOT MORE THAN  1","KATIE MCGINTY","4608",261,37.94,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","REPUBLICAN","UNITED STATES SENATOR","","VOTE FOR NOT MORE THAN  1","PAT TOOMEY","4609",389,56.54,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","LIBERTARIAN","UNITED STATES SENATOR","","VOTE FOR NOT MORE THAN  1","EDWARD T CLIFFORD, III","4610",38,5.52,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","","UNITED STATES SENATOR","","VOTE FOR NOT MORE THAN  1","WRITE-IN","4611",0,,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","DEMOCRATIC","ATTORNEY GENERAL","","VOTE FOR NOT MORE THAN  1","JOSH SHAPIRO","4616",280,41.42,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","REPUBLICAN","ATTORNEY GENERAL","","VOTE FOR NOT MORE THAN  1","JOHN RAFFERTY","4617",394,58.28,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","","ATTORNEY GENERAL","","VOTE FOR NOT MORE THAN  1","WRITE-IN","4618",2,.30,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","DEMOCRATIC","AUDITOR GENERAL","","VOTE FOR NOT MORE THAN  1","EUGENE A DEPASQUALE","4623",264,39.17,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","REPUBLICAN","AUDITOR GENERAL","","VOTE FOR NOT MORE THAN  1","JOHN BROWN","4624",368,54.60,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","GREEN","AUDITOR GENERAL","","VOTE FOR NOT MORE THAN  1","JOHN J SWEENEY","4625",21,3.12,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","LIBERTARIAN","AUDITOR GENERAL","","VOTE FOR NOT MORE THAN  1","ROY A MINET","4626",21,3.12,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","","AUDITOR GENERAL","","VOTE FOR NOT MORE THAN  1","WRITE-IN","4627",0,,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","DEMOCRATIC","STATE TREASURER","","VOTE FOR NOT MORE THAN  1","JOE TORSELLA","4632",263,39.02,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","REPUBLICAN","STATE TREASURER","","VOTE FOR NOT MORE THAN  1","OTTO VOIT","4633",361,53.56,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","GREEN","STATE TREASURER","","VOTE FOR NOT MORE THAN  1","KRISTIN COMBS","4634",26,3.86,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","LIBERTARIAN","STATE TREASURER","","VOTE FOR NOT MORE THAN  1","JAMES BABB","4635",24,3.56,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","","STATE TREASURER","","VOTE FOR NOT MORE THAN  1","WRITE-IN","4636",0,,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","DEMOCRATIC","REPRESENTATIVE IN CONGRESS 5TH CONGRESSIONAL","","VOTE FOR NOT MORE THAN  1","KERITH STRANO TAYLOR","4640",238,35.16,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","REPUBLICAN","REPRESENTATIVE IN CONGRESS 5TH CONGRESSIONAL","","VOTE FOR NOT MORE THAN  1","GLENN GT THOMPSON","4641",436,64.40,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","","REPRESENTATIVE IN CONGRESS 5TH CONGRESSIONAL","","VOTE FOR NOT MORE THAN  1","WRITE-IN","4642",3,.44,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","DEMOCRATIC","REPRESENTATIVE IN THE GENERAL ASSEMBLY 81ST LEGISLATIVE","","VOTE FOR NOT MORE THAN  1","RICK ROGERS","4647",253,37.99,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","REPUBLICAN","REPRESENTATIVE IN THE GENERAL ASSEMBLY 81ST LEGISLATIVE","","VOTE FOR NOT MORE THAN  1","RICH IRVIN","4648",411,61.71,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","","REPRESENTATIVE IN THE GENERAL ASSEMBLY 81ST LEGISLATIVE","","VOTE FOR NOT MORE THAN  1","WRITE-IN","4649",2,.30,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","","JUDGES AGE","","VOTE FOR NOT MORE THAN  1","YES","4654",304,52.60,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0055","55 HALFMOON PROPER","","JUDGES AGE","","VOTE FOR NOT MORE THAN  1","NO","4655",274,47.40,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0056","56 HARRIS EAST","","REGISTERED VOTERS - TOTAL","","","","4667",2460,,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0056","56 HARRIS EAST","","BALLOTS CAST - TOTAL","","","","4668",1840,,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0056","56 HARRIS EAST","","VOTER TURNOUT - TOTAL","","","","4669",,74.80,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0056","56 HARRIS EAST","DEMOCRATIC","STRAIGHT PARTY","","VOTE FOR NOT MORE THAN  1","DEMOCRATIC","4674",320,48.19,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0056","56 HARRIS EAST","REPUBLICAN","STRAIGHT PARTY","","VOTE FOR NOT MORE THAN  1","REPUBLICAN","4675",338,50.90,"",""
"CENTRE COUNTY, PENNSYLVANIA","2016","GENERAL ELECTION","NOVEMBER 8 2016","0056","56 HARRIS EAST","CONSTITUTION PARTY","STRAIGHT PARTY","","VOTE FOR NOT MORE THAN  1","CONSTITUTION PARTY","4676",2,.30,"",""
