id,name,tot_pop,no_hc,with_hc,public_hc,private_hc,perc_no_hc,perc_hc
37063,"Durham County, North Carolina",276903,43636,233267,72663,186111,0.157585869,0.842414131
37065,"Edgecombe County, North Carolina",54607,10024,44583,24531,27454,0.183566209,0.816433791
37067,"Forsyth County, North Carolina",354998,53963,301035,107682,232787,0.152009307,0.847990693
37069,"Franklin County, North Carolina",60679,10247,50432,20638,36624,0.168872262,0.831127738
37071,"Gaston County, North Carolina",206304,35485,170819,70916,122431,0.172003451,0.827996549
37073,"Gates County, North Carolina",11755,1435,10320,4383,7460,0.122075712,0.877924288
37075,"Graham County, North Carolina",8626,2024,6602,3622,4139,0.234639462,0.765360538
37077,"Granville County, North Carolina",54753,7520,47233,18231,35555,0.137344072,0.862655928
37079,"Greene County, North Carolina",19264,3351,15913,7426,10835,0.173951412,0.826048588
37081,"Guilford County, North Carolina",497264,76534,420730,145790,322586,0.153910197,0.846089803
37083,"Halifax County, North Carolina",52336,7908,44428,24688,27170,0.151100581,0.848899419
37085,"Harnett County, North Carolina",115747,17912,97835,35948,74283,0.154751311,0.845248689
37087,"Haywood County, North Carolina",58404,9442,48962,23903,35350,0.161667009,0.838332991
37089,"Henderson County, North Carolina",107539,17359,90180,43147,67890,0.161420508,0.838579492
37091,"Hertford County, North Carolina",22303,3315,18988,9739,12012,0.148634713,0.851365287
37093,"Hoke County, North Carolina",45809,6446,39363,16350,27495,0.140714707,0.859285293
37095,"Hyde County, North Carolina",5073,1183,3890,1877,2577,0.233195348,0.766804652
37097,"Iredell County, North Carolina",161627,22487,139140,45887,111184,0.139128982,0.860871018
37099,"Jackson County, North Carolina",40247,7236,33011,12665,25533,0.179789798,0.820210202
37101,"Johnston County, North Carolina",173546,27706,145840,52683,109724,0.159646434,0.840353566
37103,"Jones County, North Carolina",10039,1761,8278,4356,5698,0.175415878,0.824584122
37105,"Lee County, North Carolina",57844,10416,47428,19060,35160,0.180070535,0.819929465
37107,"Lenoir County, North Carolina",58122,10224,47898,25819,30733,0.175905853,0.824094147
37109,"Lincoln County, North Carolina",78462,11612,66850,24650,51350,0.147995208,0.852004792
37111,"McDowell County, North Carolina",44094,6474,37620,18569,25396,0.146822697,0.853177303
37113,"Macon County, North Carolina",33578,6939,26639,14862,17938,0.206653166,0.793346834
37115,"Madison County, North Carolina",20716,2881,17835,8174,12410,0.139071249,0.860928751
37117,"Martin County, North Carolina",23835,4384,19451,9836,12970,0.183931194,0.816068806
37119,"Mecklenburg County, North Carolina",962974,156109,806865,230587,650542,0.162111334,0.837888666
37121,"Mitchell County, North Carolina",15236,2205,13031,6081,9449,0.144723024,0.855276976
37123,"Montgomery County, North Carolina",26682,4978,21704,10636,14207,0.186567724,0.813432276
37125,"Moore County, North Carolina",88412,11090,77322,34511,58316,0.125435461,0.874564539
37127,"Nash County, North Carolina",93709,14189,79520,34483,56627,0.151415552,0.848584448
37129,"New Hanover County, North Carolina",207244,31093,176151,60007,143442,0.150030881,0.849969119
37131,"Northampton County, North Carolina",20584,3247,17337,9939,10298,0.157743879,0.842256121
37133,"Onslow County, North Carolina",151472,20534,130938,38789,109562,0.135563008,0.864436992
37135,"Orange County, North Carolina",136468,14994,121474,26606,106774,0.109871911,0.890128089
37137,"Pamlico County, North Carolina",12446,2060,10386,5307,7761,0.165515025,0.834484975
37139,"Pasquotank County, North Carolina",38608,6515,32093,13604,23854,0.16874741,0.83125259
37141,"Pender County, North Carolina",52420,8977,43443,18527,32649,0.171251431,0.828748569
37143,"Perquimans County, North Carolina",13398,2343,11055,6108,7814,0.174876847,0.825123153
37145,"Person County, North Carolina",38880,5792,33088,14742,23050,0.148971193,0.851028807
37147,"Pitt County, North Carolina",171050,24841,146209,47513,113309,0.145226542,0.854773458
37149,"Polk County, North Carolina",20077,2812,17265,7813,13568,0.140060766,0.859939234
37151,"Randolph County, North Carolina",141179,24067,117112,47759,83294,0.170471529,0.829528471
37153,"Richmond County, North Carolina",45012,8202,36810,19371,22290,0.182218075,0.817781925
37155,"Robeson County, North Carolina",132541,28546,103995,60219,54638,0.215374865,0.784625135
37157,"Rockingham County, North Carolina",91668,12579,79089,36556,55798,0.137223459,0.862776541
37159,"Rowan County, North Carolina",135398,22907,112491,50866,78835,0.169182706,0.830817294
37161,"Rutherford County, North Carolina",66187,10954,55233,29008,35513,0.165500778,0.834499222
37163,"Sampson County, North Carolina",63205,12232,50973,27269,31454,0.193528993,0.806471007
37165,"Scotland County, North Carolina",34403,5408,28995,17061,16109,0.157195593,0.842804407
37167,"Stanly County, North Carolina",59157,8415,50742,20679,38368,0.142248593,0.857751407
37169,"Stokes County, North Carolina",46433,5985,40448,16339,30647,0.128895398,0.871104602
37171,"Surry County, North Carolina",72606,12610,59996,28552,41784,0.173677107,0.826322893
37173,"Swain County, North Carolina",13882,3622,10260,5389,6659,0.260913413,0.739086587
37175,"Transylvania County, North Carolina",32499,5919,26580,13682,20332,0.182128681,0.817871319
37177,"Tyrrell County, North Carolina",3637,881,2756,1555,1676,0.242232609,0.757767391
37179,"Union County, North Carolina",208462,27460,181002,47240,152748,0.131726646,0.868273354
37181,"Vance County, North Carolina",44543,7423,37120,20235,22731,0.166647958,0.833352042
37183,"Wake County, North Carolina",944068,121151,822917,190485,710636,0.12832868,0.87167132
37185,"Warren County, North Carolina",19749,3272,16477,9594,9853,0.165679275,0.834320725
37187,"Washington County, North Carolina",12693,1987,10706,5996,6329,0.156542976,0.843457024
37189,"Watauga County, North Carolina",51626,5967,45659,11620,39774,0.115581296,0.884418704
37191,"Wayne County, North Carolina",119187,19224,99963,46367,69644,0.161292758,0.838707242
37193,"Wilkes County, North Carolina",68174,11237,56937,27930,38591,0.164828234,0.835171766
37195,"Wilson County, North Carolina",80372,15227,65145,30770,44250,0.189456527,0.810543473
37197,"Yadkin County, North Carolina",37792,5505,32287,13784,24017,0.145665749,0.854334251
37199,"Yancey County, North Carolina",17477,2965,14512,7023,10163,0.169651542,0.830348458
38001,"Adams County, North Dakota",2287,206,2081,762,1779,0.090074333,0.909925667
38003,"Barnes County, North Dakota",10892,730,10162,3011,9026,0.067021667,0.932978333
38005,"Benson County, North Dakota",6744,1331,5413,2700,3275,0.197360617,0.802639383
38007,"Billings County, North Dakota",855,104,751,173,710,0.121637427,0.878362573
38009,"Bottineau County, North Dakota",6392,631,5761,1723,5068,0.098717146,0.901282854
38011,"Bowman County, North Dakota",3124,204,2920,774,2664,0.065300896,0.934699104
38013,"Burke County, North Dakota",2144,274,1870,506,1730,0.127798507,0.872201493
38015,"Burleigh County, North Dakota",84307,6303,78004,19197,70464,0.074762475,0.925237525
38017,"Cass County, North Dakota",156843,13804,143039,32545,128121,0.088011578,0.911988422
38019,"Cavalier County, North Dakota",3824,170,3654,1108,3280,0.044456067,0.955543933
38021,"Dickey County, North Dakota",5079,478,4601,1373,4095,0.094113014,0.905886986
38023,"Divide County, North Dakota",2189,191,1998,606,1805,0.087254454,0.912745546
38025,"Dunn County, North Dakota",3914,598,3316,1115,2745,0.152784875,0.847215125
38027,"Eddy County, North Dakota",2301,148,2153,773,1787,0.064319861,0.935680139
38029,"Emmons County, North Dakota",3434,227,3207,1181,2794,0.066103669,0.933896331
38031,"Foster County, North Dakota",3298,241,3057,953,2735,0.073074591,0.926925409
38033,"Golden Valley County, North Dakota",1753,237,1516,487,1342,0.135196805,0.864803195
38035,"Grand Forks County, North Dakota",66377,5331,61046,14632,53675,0.080313964,0.919686036
38037,"Grant County, North Dakota",2321,254,2067,804,1779,0.109435588,0.890564412
38039,"Griggs County, North Dakota",2264,204,2060,758,1838,0.090106007,0.909893993
38041,"Hettinger County, North Dakota",2429,182,2247,836,1960,0.074927954,0.925072046
38043,"Kidder County, North Dakota",2428,269,2159,783,1829,0.110790774,0.889209226
38045,"LaMoure County, North Dakota",4055,297,3758,1237,3341,0.07324291,0.92675709
38047,"Logan County, North Dakota",1887,112,1775,659,1542,0.059353471,0.940646529
38049,"McHenry County, North Dakota",5636,693,4943,1853,4119,0.122959546,0.877040454
38051,"McIntosh County, North Dakota",2672,152,2520,1052,2184,0.056886228,0.943113772
38053,"McKenzie County, North Dakota",8262,1701,6561,1744,5612,0.205882353,0.794117647
38055,"McLean County, North Dakota",9113,892,8221,2876,7083,0.097882146,0.902117854
38057,"Mercer County, North Dakota",8420,674,7746,2090,6985,0.080047506,0.919952494
38059,"Morton County, North Dakota",27907,1701,26206,6334,23252,0.060952449,0.939047551
38061,"Mountrail County, North Dakota",8635,1520,7115,1663,6394,0.176027794,0.823972206
38063,"Nelson County, North Dakota",2986,280,2706,967,2311,0.093770931,0.906229069
38065,"Oliver County, North Dakota",1832,179,1653,495,1481,0.097707424,0.902292576
38067,"Pembina County, North Dakota",7060,511,6549,2085,5681,0.072379603,0.927620397
38069,"Pierce County, North Dakota",4207,410,3797,1287,3319,0.09745662,0.90254338
38071,"Ramsey County, North Dakota",11066,1230,9836,3328,8333,0.111151274,0.888848726
38073,"Ransom County, North Dakota",5287,357,4930,1437,4448,0.067524116,0.932475884
38075,"Renville County, North Dakota",2471,167,2304,598,2116,0.067583974,0.932416026
38077,"Richland County, North Dakota",16114,1089,15025,3893,13353,0.067580985,0.932419015
38079,"Rolette County, North Dakota",14208,4747,9461,5314,4740,0.334107545,0.665892455
38081,"Sargent County, North Dakota",3827,163,3664,973,3378,0.042592109,0.957407891
38083,"Sheridan County, North Dakota",1320,112,1208,468,998,0.084848485,0.915151515
38085,"Sioux County, North Dakota",4270,1351,2919,1643,1530,0.316393443,0.683606557
38087,"Slope County, North Dakota",715,64,651,168,583,0.08951049,0.91048951
38089,"Stark County, North Dakota",26575,2391,24184,5476,22109,0.089971778,0.910028222
38091,"Steele County, North Dakota",1982,195,1787,549,1651,0.098385469,0.901614531
38093,"Stutsman County, North Dakota",20151,1887,18264,5590,15670,0.093642995,0.906357005
38095,"Towner County, North Dakota",2253,162,2091,732,1744,0.071904128,0.928095872
38097,"Traill County, North Dakota",7942,462,7480,2137,6621,0.058171745,0.941828255
38099,"Walsh County, North Dakota",10869,961,9908,3619,8149,0.088416598,0.911583402
38101,"Ward County, North Dakota",62359,5977,56382,13770,50959,0.095848234,0.904151766
38103,"Wells County, North Dakota",4117,358,3759,1467,3256,0.086956522,0.913043478
38105,"Williams County, North Dakota",26764,2516,24248,4897,22374,0.094006875,0.905993125
39001,"Adams County, Ohio",28089,4791,23298,12810,13709,0.17056499,0.82943501
39003,"Allen County, Ohio",102822,11594,91228,37107,68862,0.11275797,0.88724203
39005,"Ashland County, Ohio",52629,7525,45104,16653,36481,0.142982006,0.857017994
39007,"Ashtabula County, Ohio",97202,12511,84691,37023,60700,0.128711343,0.871288657
39009,"Athens County, Ohio",64197,5992,58205,18718,45568,0.093337695,0.906662305
39011,"Auglaize County, Ohio",45323,3456,41867,13290,35364,0.076252675,0.923747325
39013,"Belmont County, Ohio",65981,7013,58968,24119,45469,0.106288174,0.893711826
39015,"Brown County, Ohio",43947,5556,38391,15689,28265,0.126425012,0.873574988
39017,"Butler County, Ohio",367918,35979,331939,96991,273143,0.097790812,0.902209188
39019,"Carroll County, Ohio",28250,4016,24234,9645,18484,0.142159292,0.857840708
39021,"Champaign County, Ohio",39145,3825,35320,12881,27819,0.097713629,0.902286371
39023,"Clark County, Ohio",135471,15040,120431,53587,86758,0.111020071,0.888979929
39025,"Clermont County, Ohio",198186,19611,178575,51907,146843,0.098952499,0.901047501
39027,"Clinton County, Ohio",41566,4673,36893,14085,28434,0.112423615,0.887576385
39029,"Columbiana County, Ohio",103049,12712,90337,39016,66318,0.12335879,0.87664121
39031,"Coshocton County, Ohio",36407,5881,30526,13288,22272,0.16153487,0.83846513
39033,"Crawford County, Ohio",42518,4455,38063,16433,29057,0.104779152,0.895220848
39035,"Cuyahoga County, Ohio",1251991,135469,1116522,444648,822303,0.108202854,0.891797146
39037,"Darke County, Ohio",51946,5592,46354,17950,36046,0.107650252,0.892349748
39039,"Defiance County, Ohio",38495,4182,34313,12463,27866,0.108637485,0.891362515
39041,"Delaware County, Ohio",180812,8511,172301,30068,158376,0.047070991,0.952929009
39043,"Erie County, Ohio",75400,7997,67403,26005,54171,0.106061008,0.893938992
39045,"Fairfield County, Ohio",145435,11882,133553,42229,108373,0.081699728,0.918300272
39047,"Fayette County, Ohio",28357,4081,24276,10822,17047,0.143915083,0.856084917
39049,"Franklin County, Ohio",1189919,148034,1041885,328948,813480,0.124406787,0.875593213
39051,"Fulton County, Ohio",42168,2906,39262,11957,32634,0.068914817,0.931085183
39053,"Gallia County, Ohio",30354,4593,25761,13271,16990,0.151314489,0.848685511
39055,"Geauga County, Ohio",93189,10621,82568,21985,72970,0.113972679,0.886027321
39057,"Greene County, Ohio",159385,13247,146138,45071,121965,0.083113216,0.916886784
39059,"Guernsey County, Ohio",39306,5017,34289,15480,23927,0.127639546,0.872360454
39061,"Hamilton County, Ohio",794645,86051,708594,248753,541205,0.108288607,0.891711393
39063,"Hancock County, Ohio",74528,7728,66800,21663,55693,0.103692572,0.896307428
39065,"Hardin County, Ohio",31604,3768,27836,10392,21450,0.119225415,0.880774585
39067,"Harrison County, Ohio",15445,1719,13726,5734,10377,0.111298155,0.888701845
39069,"Henry County, Ohio",27727,2296,25431,8526,21043,0.082807372,0.917192628
39071,"Highland County, Ohio",42867,7078,35789,17910,23672,0.165115357,0.834884643
39073,"Hocking County, Ohio",28431,3700,24731,10518,18269,0.130139636,0.869860364
39075,"Holmes County, Ohio",42398,18513,23885,8419,18476,0.436647955,0.563352045
39077,"Huron County, Ohio",58666,6267,52399,19983,40718,0.106825078,0.893174922
39079,"Jackson County, Ohio",32633,4044,28589,13674,19210,0.123923636,0.876076364
39081,"Jefferson County, Ohio",67774,7116,60658,25988,45574,0.104996016,0.895003984
39083,"Knox County, Ohio",60465,8980,51485,18638,40812,0.14851567,0.85148433
39085,"Lake County, Ohio",227578,20557,207021,63854,173812,0.090329469,0.909670531
39087,"Lawrence County, Ohio",61545,7045,54500,25246,38317,0.114469088,0.885530912
39089,"Licking County, Ohio",166568,16584,149984,51122,119625,0.099562941,0.900437059
39091,"Logan County, Ohio",45199,6188,39011,14751,30562,0.136905684,0.863094316
39093,"Lorain County, Ohio",295839,26490,269349,97549,212728,0.089541947,0.910458053
39095,"Lucas County, Ohio",432852,50150,382702,155325,281753,0.115859462,0.884140538
39097,"Madison County, Ohio",38832,4719,34113,11778,27322,0.121523486,0.878476514
39099,"Mahoning County, Ohio",229955,23585,206370,89724,147419,0.102563545,0.897436455
39101,"Marion County, Ohio",60506,7512,52994,23533,38196,0.124152977,0.875847023
39103,"Medina County, Ohio",172950,13528,159422,40718,139274,0.078219138,0.921780862
39105,"Meigs County, Ohio",23361,3286,20075,10632,12919,0.140661787,0.859338213
39107,"Mercer County, Ohio",40430,3219,37211,10910,31988,0.079619095,0.920380905
39109,"Miami County, Ohio",102300,10135,92165,31124,74720,0.099071359,0.900928641
39111,"Monroe County, Ohio",14447,1677,12770,5632,9745,0.116079463,0.883920537
39113,"Montgomery County, Ohio",526295,60541,465754,189689,343258,0.115032444,0.884967556
39115,"Morgan County, Ohio",14794,1988,12806,6025,9103,0.134378802,0.865621198
39117,"Morrow County, Ohio",34631,3838,30793,11317,24162,0.110825561,0.889174439
39119,"Muskingum County, Ohio",85044,10278,74766,34201,52276,0.120855087,0.879144913
39121,"Noble County, Ohio",11983,1545,10438,5251,7217,0.128932655,0.871067345
39123,"Ottawa County, Ohio",40811,3870,36941,13545,30702,0.094827375,0.905172625
39125,"Paulding County, Ohio",19177,1548,17629,7002,13672,0.080721698,0.919278302
39127,"Perry County, Ohio",35724,4312,31412,13244,22530,0.120703169,0.879296831
39129,"Pickaway County, Ohio",52122,5109,47013,16344,36901,0.09802003,0.90197997
39131,"Pike County, Ohio",28120,4124,23996,13100,14687,0.146657183,0.853342817
39133,"Portage County, Ohio",160539,15483,145056,44637,119264,0.096443855,0.903556145
39135,"Preble County, Ohio",41543,4511,37032,14777,28119,0.108586284,0.891413716
